Few-Shot Learning with Simplex,"['https://www.semanticscholar.org/author/Xifan-Zhang/5033465', 'https://www.semanticscholar.org/author/Deli-Zhao/1678783', 'https://www.semanticscholar.org/author/Fan-Cheng/47901000', 'https://www.semanticscholar.org/author/Bowen-Zhang/46824111']","[{'Publications': '5', 'h-index': '2', 'Citations': '42', 'Highly Influential Citations': '1'}, {'Publications': '40', 'h-index': '16', 'Citations': '1,338', 'Highly Influential Citations': '183'}, {'Publications': '121', 'h-index': '15', 'Citations': '733', 'Highly Influential Citations': '26'}, {'Publications': '80', 'h-index': '14', 'Citations': '544', 'Highly Influential Citations': '26'}]"
Tracking Loss: Converting Object Detector to Robust Visual Tracker,"['https://www.semanticscholar.org/author/Stephen-Shaoyi-Liao/2168770', 'https://www.semanticscholar.org/author/Zhenbin-Yan/49356834', 'https://www.semanticscholar.org/author/Kai-Yang/48782904', 'https://www.semanticscholar.org/author/Jimmy-S.-J.-Ren/145335572']","[{'Publications': '119', 'h-index': '21', 'Citations': '1,772', 'Highly Influential Citations': '94'}, {'Publications': '9', 'h-index': '2', 'Citations': '13', 'Highly Influential Citations': '2'}, {'Publications': '25', 'h-index': '6', 'Citations': '118', 'Highly Influential Citations': '1'}, {'Publications': '51', 'h-index': '20', 'Citations': '1,706', 'Highly Influential Citations': '163'}]"
Large Margin Neural Language Models,"['https://www.semanticscholar.org/author/Liang-Huang/48545084', 'https://www.semanticscholar.org/author/Jiaji-Huang/34060310', 'https://www.semanticscholar.org/author/Yi-Li/47002970', 'https://www.semanticscholar.org/author/Wei-Ping/34337724']","[{'Publications': '34', 'h-index': '4', 'Citations': '35', 'Highly Influential Citations': '4'}, {'Publications': '24', 'h-index': '7', 'Citations': '255', 'Highly Influential Citations': '21'}, {'Publications': '182', 'h-index': '20', 'Citations': '1,459', 'Highly Influential Citations': '81'}, {'Publications': '209', 'h-index': '14', 'Citations': '1,075', 'Highly Influential Citations': '112'}]"
Clustering with Deep Learning: Taxonomy and New Methods,"['https://www.semanticscholar.org/author/Vladimir-Golkov/2943639', 'https://www.semanticscholar.org/author/Daniel-Cremers/1695302', 'https://www.semanticscholar.org/author/Elie-Aljalbout/35402354', 'https://www.semanticscholar.org/author/Yawar-Siddiqui/35445401']","[{'Publications': '35', 'h-index': '9', 'Citations': '2,013', 'Highly Influential Citations': '304'}, {'Publications': '495', 'h-index': '80', 'Citations': '27,376', 'Highly Influential Citations': '2,776'}, {'Publications': '4', 'h-index': '3', 'Citations': '112', 'Highly Influential Citations': '9'}, {'Publications': '3', 'h-index': '1', 'Citations': '75', 'Highly Influential Citations': '3'}]"
Improving Conditional Sequence Generative Adversarial Networks by Stepwise Evaluation,"['https://www.semanticscholar.org/author/Yi-Lin-Tuan/41017887', 'https://www.semanticscholar.org/author/Hung-yi-Lee/1706104']","[{'Publications': '6', 'h-index': '3', 'Citations': '26', 'Highly Influential Citations': '6'}, {'Publications': '136', 'h-index': '19', 'Citations': '1,199', 'Highly Influential Citations': '85'}]"
Convolutional Mesh Autoencoders for 3D Face Representation,"['https://www.semanticscholar.org/author/Timo-Bolkart/1780750', 'https://www.semanticscholar.org/author/Michael-J.-Black/2105795', 'https://www.semanticscholar.org/author/Anurag-Ranjan/1952002']","[{'Publications': '26', 'h-index': '13', 'Citations': '574', 'Highly Influential Citations': '75'}, {'Publications': '340', 'h-index': '90', 'Citations': '34,161', 'Highly Influential Citations': '3,592'}, {'Publications': '20', 'h-index': '9', 'Citations': '686', 'Highly Influential Citations': '108'}]"
DENSELY CONNECTED RECURRENT NEURAL NETWORK FOR SEQUENCE-TO-SEQUENCE LEARNING,"['https://www.semanticscholar.org/author/Zhiyang-Teng/2272668', 'https://www.semanticscholar.org/author/Wei-Lu/143844110', 'https://www.semanticscholar.org/author/Zhijiang-Guo/2681038', 'https://www.semanticscholar.org/author/Yan-Zhang/46866815']","[{'Publications': '15', 'h-index': '9', 'Citations': '236', 'Highly Influential Citations': '29'}, {'Publications': '67', 'h-index': '20', 'Citations': '2,075', 'Highly Influential Citations': '270'}, {'Publications': '5', 'h-index': '3', 'Citations': '75', 'Highly Influential Citations': '14'}, {'Publications': '14', 'h-index': '3', 'Citations': '51', 'Highly Influential Citations': '7'}]"
Assessing the scalability of biologically-motivated deep learning algorithms and architectures,"['https://www.semanticscholar.org/author/Timothy-P.-Lillicrap/2542999', 'https://www.semanticscholar.org/author/Geoffrey-E.-Hinton/1695689', 'https://www.semanticscholar.org/author/Blake-A.-Richards/38498866', 'https://www.semanticscholar.org/author/Adam-Santoro/35030998', 'https://www.semanticscholar.org/author/Sergey-Bartunov/2258504']","[{'Publications': '74', 'h-index': '39', 'Citations': '24,736', 'Highly Influential Citations': '3,026'}, {'Publications': '415', 'h-index': '131', 'Citations': '228,864', 'Highly Influential Citations': '21,932'}, {'Publications': '56', 'h-index': '18', 'Citations': '1,856', 'Highly Influential Citations': '110'}, {'Publications': '35', 'h-index': '21', 'Citations': '3,180', 'Highly Influential Citations': '366'}, {'Publications': '13', 'h-index': '8', 'Citations': '1,182', 'Highly Influential Citations': '131'}]"
A Neural-Symbolic Approach to Natural Language Tasks,"['https://www.semanticscholar.org/author/Paul-Smolensky/1748557', 'https://www.semanticscholar.org/author/Xiaodong-He/144137069', 'https://www.semanticscholar.org/author/Li-Deng/144718788', 'https://www.semanticscholar.org/author/Qiuyuan-Huang/1788124', 'https://www.semanticscholar.org/author/Dapeng-Wu/144953174']","[{'Publications': '206', 'h-index': '42', 'Citations': '11,153', 'Highly Influential Citations': '963'}, {'Publications': '167', 'h-index': '45', 'Citations': '15,012', 'Highly Influential Citations': '2,092'}, {'Publications': '409', 'h-index': '66', 'Citations': '23,194', 'Highly Influential Citations': '1,865'}, {'Publications': '52', 'h-index': '14', 'Citations': '981', 'Highly Influential Citations': '133'}, {'Publications': '128', 'h-index': '24', 'Citations': '2,102', 'Highly Influential Citations': '122'}]"
Softmax Supervision with Isotropic Normalization,"['https://www.semanticscholar.org/author/Bo-Zhang/144639789', 'https://www.semanticscholar.org/author/Deli-Zhao/1678783', 'https://www.semanticscholar.org/author/Yue-Zhao/47827548', 'https://www.semanticscholar.org/author/Shaohua-Wan/49725227']","[{'Publications': '780', 'h-index': '32', 'Citations': '5,458', 'Highly Influential Citations': '213'}, {'Publications': '40', 'h-index': '16', 'Citations': '1,338', 'Highly Influential Citations': '183'}, {'Publications': '305', 'h-index': '27', 'Citations': '2,853', 'Highly Influential Citations': '50'}, {'Publications': '11', 'h-index': '5', 'Citations': '75', 'Highly Influential Citations': '4'}]"
Neural Variational Sparse Topic Model,['https://www.semanticscholar.org/author/Qianqian-Xie/3406298'],"[{'Publications': '16', 'h-index': '7', 'Citations': '123', 'Highly Influential Citations': '3'}]"
DEEPCAST : UNIVERSAL TIME-SERIES FORECASTER,"['https://www.semanticscholar.org/author/Jiafan-Yu/143954008', 'https://www.semanticscholar.org/author/Nikolay-Laptev/145522110', 'https://www.semanticscholar.org/author/Ram-Rajagopal/47779909']","[{'Publications': '10', 'h-index': '4', 'Citations': '96', 'Highly Influential Citations': '7'}, {'Publications': '41', 'h-index': '11', 'Citations': '696', 'Highly Influential Citations': '56'}, {'Publications': '22', 'h-index': '6', 'Citations': '388', 'Highly Influential Citations': '19'}]"
MINE: Mutual Information Neural Estimation,"['https://www.semanticscholar.org/author/Aristide-Baratin/14398916', 'https://www.semanticscholar.org/author/Sai-Rajeswar/1818842', 'https://www.semanticscholar.org/author/R.-Devon-Hjelm/40482726', 'https://www.semanticscholar.org/author/Aaron-C.-Courville/1760871', 'https://www.semanticscholar.org/author/Ishmael-Belghazi/3422357']","[{'Publications': '32', 'h-index': '18', 'Citations': '1,129', 'Highly Influential Citations': '129'}, {'Publications': '16', 'h-index': '7', 'Citations': '692', 'Highly Influential Citations': '123'}, {'Publications': '45', 'h-index': '14', 'Citations': '1,815', 'Highly Influential Citations': '281'}, {'Publications': '205', 'h-index': '67', 'Citations': '65,266', 'Highly Influential Citations': '8,161'}, {'Publications': '2', 'h-index': '2', 'Citations': '908', 'Highly Influential Citations': '170'}]"
Curiosity-driven Exploration by Bootstrapping Features,"['https://www.semanticscholar.org/author/Yuri-Burda/3080409', 'https://www.semanticscholar.org/author/Amos-J.-Storkey/1728216', 'https://www.semanticscholar.org/author/Harri-Edwards/72194441']","[{'Publications': '21', 'h-index': '8', 'Citations': '1,395', 'Highly Influential Citations': '294'}, {'Publications': '199', 'h-index': '34', 'Citations': '4,460', 'Highly Influential Citations': '468'}, {'Publications': '1', 'h-index': '1', 'Citations': '1', 'Highly Influential Citations': '0'}]"
Embedding Deep Networks into Visual Explanations,"['https://www.semanticscholar.org/author/Fuxin-Li/3141988', 'https://www.semanticscholar.org/author/Zhongang-Qi/2539841']","[{'Publications': '82', 'h-index': '25', 'Citations': '2,587', 'Highly Influential Citations': '323'}, {'Publications': '18', 'h-index': '7', 'Citations': '223', 'Highly Influential Citations': '31'}]"
Learning a set of interrelated tasks by using a succession of motor policies for a socially guided intrinsically motivated learner,"['https://www.semanticscholar.org/author/Dominique-Duhaut/2575895', 'https://www.semanticscholar.org/author/Sao-Mai-Nguyen/2709770', 'https://www.semanticscholar.org/author/Nicolas-Duminy/9018899']","[{'Publications': '133', 'h-index': '10', 'Citations': '380', 'Highly Influential Citations': '18'}, {'Publications': '39', 'h-index': '8', 'Citations': '344', 'Highly Influential Citations': '17'}, {'Publications': '6', 'h-index': '3', 'Citations': '21', 'Highly Influential Citations': '3'}]"
Semi-supervised Regression with Generative Adversarial Networks for End to End Learning in Autonomous Driving,"['https://www.semanticscholar.org/author/Akmal-Haidar/123890857', 'https://www.semanticscholar.org/author/Mehdi-Rezagholizadeh/1924511']","[{'Publications': '2', 'h-index': '1', 'Citations': '1', 'Highly Influential Citations': '0'}, {'Publications': '32', 'h-index': '6', 'Citations': '155', 'Highly Influential Citations': '5'}]"
DuoRC: Towards Complex Language Understanding with Paraphrased Reading Comprehension,"['https://www.semanticscholar.org/author/Karthik-Sankaranarayanan/145590185', 'https://www.semanticscholar.org/author/Rahul-Aralikatte/19509693', 'https://www.semanticscholar.org/author/Amrita-Saha/2909575', 'https://www.semanticscholar.org/author/Mitesh-M.-Khapra/2361078']","[{'Publications': '87', 'h-index': '22', 'Citations': '4,616', 'Highly Influential Citations': '684'}, {'Publications': '20', 'h-index': '5', 'Citations': '88', 'Highly Influential Citations': '12'}, {'Publications': '61', 'h-index': '11', 'Citations': '648', 'Highly Influential Citations': '68'}, {'Publications': '92', 'h-index': '19', 'Citations': '1,415', 'Highly Influential Citations': '155'}]"
Discrete Wasserstein Generative Adversarial Networks (DWGAN),"['https://www.semanticscholar.org/author/Naveen-Goela/1991721', 'https://www.semanticscholar.org/author/Rizal-Fathony/7320311']","[{'Publications': '29', 'h-index': '9', 'Citations': '316', 'Highly Influential Citations': '31'}, {'Publications': '11', 'h-index': '5', 'Citations': '60', 'Highly Influential Citations': '4'}]"
Deep contextualized word representations,"['https://www.semanticscholar.org/author/Kenton-Lee/2544107', 'https://www.semanticscholar.org/author/Mark-Neumann/50043859', 'https://www.semanticscholar.org/author/Matthew-E.-Peters/39139825', 'https://www.semanticscholar.org/author/Mohit-Iyyer/2136562', 'https://www.semanticscholar.org/author/Christopher-Clark/143997772', 'https://www.semanticscholar.org/author/Matt-Gardner/40642935', 'https://www.semanticscholar.org/author/Luke-Zettlemoyer/1982950']","[{'Publications': '36', 'h-index': '20', 'Citations': '12,956', 'Highly Influential Citations': '3,727'}, {'Publications': '10', 'h-index': '7', 'Citations': '4,293', 'Highly Influential Citations': '904'}, {'Publications': '46', 'h-index': '19', 'Citations': '5,850', 'Highly Influential Citations': '1,088'}, {'Publications': '44', 'h-index': '15', 'Citations': '5,980', 'Highly Influential Citations': '1,082'}, {'Publications': '8', 'h-index': '7', 'Citations': '4,129', 'Highly Influential Citations': '857'}, {'Publications': '55', 'h-index': '19', 'Citations': '5,908', 'Highly Influential Citations': '1,100'}, {'Publications': '177', 'h-index': '54', 'Citations': '15,882', 'Highly Influential Citations': '2,681'}]"
Language Style Transfer from Non-Parallel Text with Arbitrary Styles,"['https://www.semanticscholar.org/author/Deng-Cai/1724421', 'https://www.semanticscholar.org/author/Xiaojiang-Liu/3028405', 'https://www.semanticscholar.org/author/Shuming-Shi/34720053', 'https://www.semanticscholar.org/author/Victoria-Bi/51178911', 'https://www.semanticscholar.org/author/Yanpeng-Zhao/49339267', 'https://www.semanticscholar.org/author/Kewei-Tu/40341553']","[{'Publications': '269', 'h-index': '60', 'Citations': '17,940', 'Highly Influential Citations': '2,425'}, {'Publications': '45', 'h-index': '10', 'Citations': '554', 'Highly Influential Citations': '64'}, {'Publications': '117', 'h-index': '24', 'Citations': '1,648', 'Highly Influential Citations': '173'}, {'Publications': '4', 'h-index': '2', 'Citations': '29', 'Highly Influential Citations': '8'}, {'Publications': '9', 'h-index': '4', 'Citations': '88', 'Highly Influential Citations': '2'}, {'Publications': '58', 'h-index': '11', 'Citations': '504', 'Highly Influential Citations': '29'}]"
Learning Audio Features for Singer Identification and Embedding,"['https://www.semanticscholar.org/author/Cheng-i-Wang/2705231', 'https://www.semanticscholar.org/author/George-Tzanetakis/1693065']","[{'Publications': '33', 'h-index': '12', 'Citations': '527', 'Highly Influential Citations': '28'}, {'Publications': '212', 'h-index': '33', 'Citations': '6,558', 'Highly Influential Citations': '670'}]"
Multitask learning of Multilingual Sentence Representations,"['https://www.semanticscholar.org/author/Dogan-Can/2913858', 'https://www.semanticscholar.org/author/Shrikanth-S.-Narayanan/145254843', 'https://www.semanticscholar.org/author/Do%C4%9Fan-Can/46690501', 'https://www.semanticscholar.org/author/Karan-Singla/3471353']","[{'Publications': '24', 'h-index': '12', 'Citations': '905', 'Highly Influential Citations': '43'}, {'Publications': '892', 'h-index': '69', 'Citations': '20,826', 'Highly Influential Citations': '1,274'}, {'Publications': '9', 'h-index': '3', 'Citations': '50', 'Highly Influential Citations': '3'}, {'Publications': '28', 'h-index': '7', 'Citations': '127', 'Highly Influential Citations': '9'}]"
Melody Generation for Pop Music via Word Representation of Musical Properties,"['https://www.semanticscholar.org/author/Hiroharu-Kato/47192865', 'https://www.semanticscholar.org/author/Tatsuya-Harada/1790553', 'https://www.semanticscholar.org/author/Masataka-Yamaguchi/3369734', 'https://www.semanticscholar.org/author/Katsunori-Ohnishi/8197937', 'https://www.semanticscholar.org/author/Masahiro-Nakawaki/27656384', 'https://www.semanticscholar.org/author/Andrew-Shin/145568592', 'https://www.semanticscholar.org/author/Kuniaki-Saito/2652444', 'https://www.semanticscholar.org/author/L%C3%A9opold-Crestel/3468368', 'https://www.semanticscholar.org/author/Yoshitaka-Ushiku/3250559']","[{'Publications': '182', 'h-index': '15', 'Citations': '1,308', 'Highly Influential Citations': '91'}, {'Publications': '216', 'h-index': '28', 'Citations': '2,786', 'Highly Influential Citations': '336'}, {'Publications': '160', 'h-index': '6', 'Citations': '148', 'Highly Influential Citations': '10'}, {'Publications': '18', 'h-index': '8', 'Citations': '182', 'Highly Influential Citations': '8'}, {'Publications': '1', 'h-index': '1', 'Citations': '4', 'Highly Influential Citations': '0'}, {'Publications': '23', 'h-index': '7', 'Citations': '212', 'Highly Influential Citations': '8'}, {'Publications': '281', 'h-index': '43', 'Citations': '6,739', 'Highly Influential Citations': '478'}, {'Publications': '4', 'h-index': '2', 'Citations': '16', 'Highly Influential Citations': '1'}, {'Publications': '55', 'h-index': '17', 'Citations': '1,475', 'Highly Influential Citations': '256'}]"
Spatial Variational Auto-Encoding via Matrix-Variate Normal Distributions,"['https://www.semanticscholar.org/author/Shuiwang-Ji/1743600', 'https://www.semanticscholar.org/author/Hao-Yuan/145784241', 'https://www.semanticscholar.org/author/Zhengyang-Wang/8492168']","[{'Publications': '140', 'h-index': '36', 'Citations': '9,664', 'Highly Influential Citations': '735'}, {'Publications': '162', 'h-index': '19', 'Citations': '1,411', 'Highly Influential Citations': '70'}, {'Publications': '29', 'h-index': '10', 'Citations': '613', 'Highly Influential Citations': '35'}]"
Dense Transformer Networks,"['https://www.semanticscholar.org/author/Lei-Cai/50258385', 'https://www.semanticscholar.org/author/Yongjun-Chen/49070069', 'https://www.semanticscholar.org/author/Shuiwang-Ji/1743600', 'https://www.semanticscholar.org/author/Ian-Davidson/143763341', 'https://www.semanticscholar.org/author/Jun-Li/37397865', 'https://www.semanticscholar.org/author/Jun-Yu-Li/46276037', 'https://www.semanticscholar.org/author/Lei-Cai/31694365', 'https://www.semanticscholar.org/author/Jun-Li/49298752', 'https://www.semanticscholar.org/author/Yongjun-Chen/29515359']","[{'Publications': '197', 'h-index': '25', 'Citations': '2,185', 'Highly Influential Citations': '60'}, {'Publications': '24', 'h-index': '3', 'Citations': '33', 'Highly Influential Citations': '0'}, {'Publications': '140', 'h-index': '36', 'Citations': '9,664', 'Highly Influential Citations': '735'}, {'Publications': '263', 'h-index': '35', 'Citations': '4,200', 'Highly Influential Citations': '331'}, {'Publications': '169', 'h-index': '15', 'Citations': '905', 'Highly Influential Citations': '37'}, {'Publications': '2,359', 'h-index': '66', 'Citations': '28,883', 'Highly Influential Citations': '1,507'}, {'Publications': '108', 'h-index': '17', 'Citations': '842', 'Highly Influential Citations': '21'}, {'Publications': '81', 'h-index': '7', 'Citations': '220', 'Highly Influential Citations': '3'}, {'Publications': '101', 'h-index': '19', 'Citations': '1,063', 'Highly Influential Citations': '49'}]"
Self-Organization adds application robustness to deep learners,"['https://www.semanticscholar.org/author/Thomas-P.-Trappenberg/1741671', 'https://www.semanticscholar.org/author/Pitoyo-Hartono/144806973']","[{'Publications': '138', 'h-index': '17', 'Citations': '1,004', 'Highly Influential Citations': '48'}, {'Publications': '66', 'h-index': '7', 'Citations': '180', 'Highly Influential Citations': '6'}]"
Information Theoretic Co-Training,['https://www.semanticscholar.org/author/David-McAllester/93591671'],"[{'Publications': '50', 'h-index': '6', 'Citations': '505', 'Highly Influential Citations': '46'}]"
The Multilinear Structure of ReLU Networks,"['https://www.semanticscholar.org/author/James-von-Brecht/2252504', 'https://www.semanticscholar.org/author/Thomas-Laurent/81634721']","[{'Publications': '4', 'h-index': '4', 'Citations': '108', 'Highly Influential Citations': '12'}, {'Publications': '56', 'h-index': '22', 'Citations': '1,624', 'Highly Influential Citations': '138'}]"
Towards Quantum Inspired Convolution Networks,"['https://www.semanticscholar.org/author/Davi-Geiger/14489533', 'https://www.semanticscholar.org/author/Zvi-M.-Kedem/1682592']","[{'Publications': '100', 'h-index': '21', 'Citations': '2,629', 'Highly Influential Citations': '151'}, {'Publications': '104', 'h-index': '20', 'Citations': '2,909', 'Highly Influential Citations': '171'}]"
Deep Epitome for Unravelling Generalized Hamming Network: A Fuzzy Logic Interpretation of Deep Learning,['https://www.semanticscholar.org/author/Lixin-Fan/2034793'],"[{'Publications': '89', 'h-index': '13', 'Citations': '623', 'Highly Influential Citations': '30'}]"
Interactive Boosting of Neural Networks for Small-sample Image Classification,"['https://www.semanticscholar.org/author/Jun-Guo/143983162', 'https://www.semanticscholar.org/author/Dongliang-Chang/67146777', 'https://www.semanticscholar.org/author/Jie-Cao/144473268', 'https://www.semanticscholar.org/author/Zhanyu-Ma/1755773', 'https://www.semanticscholar.org/author/Xiaoxu-Li/1876419', 'https://www.semanticscholar.org/author/Zheng-Hua-Tan/1709835']","[{'Publications': '89', 'h-index': '9', 'Citations': '292', 'Highly Influential Citations': '20'}, {'Publications': '19', 'h-index': '4', 'Citations': '99', 'Highly Influential Citations': '3'}, {'Publications': '83', 'h-index': '9', 'Citations': '336', 'Highly Influential Citations': '7'}, {'Publications': '125', 'h-index': '25', 'Citations': '2,002', 'Highly Influential Citations': '64'}, {'Publications': '72', 'h-index': '14', 'Citations': '703', 'Highly Influential Citations': '14'}, {'Publications': '184', 'h-index': '22', 'Citations': '1,981', 'Highly Influential Citations': '134'}]"
Tensor-Based Preposition Representation,"['https://www.semanticscholar.org/author/Suma-Bhat/145355558', 'https://www.semanticscholar.org/author/Pramod-Viswanath/144768649', 'https://www.semanticscholar.org/author/Hongyu-Gong/2008458']","[{'Publications': '64', 'h-index': '10', 'Citations': '365', 'Highly Influential Citations': '32'}, {'Publications': '179', 'h-index': '40', 'Citations': '18,026', 'Highly Influential Citations': '2,074'}, {'Publications': '17', 'h-index': '6', 'Citations': '132', 'Highly Influential Citations': '12'}]"
Tactical Decision Making for Lane Changing with Deep Reinforcement Learning,"['https://www.semanticscholar.org/author/Alireza-Nakhaei/2148583', 'https://www.semanticscholar.org/author/Mustafa-Mukadam/2874057', 'https://www.semanticscholar.org/author/Akansel-Cosgun/3216610', 'https://www.semanticscholar.org/author/Kikuo-Fujimura/35047644']","[{'Publications': '43', 'h-index': '10', 'Citations': '379', 'Highly Influential Citations': '19'}, {'Publications': '23', 'h-index': '9', 'Citations': '312', 'Highly Influential Citations': '19'}, {'Publications': '31', 'h-index': '11', 'Citations': '491', 'Highly Influential Citations': '20'}, {'Publications': '161', 'h-index': '29', 'Citations': '4,281', 'Highly Influential Citations': '229'}]"
 A Matrix Approximation View of NCE that Justifies Self-Normalization,"['https://www.semanticscholar.org/author/Jacob-Goldberger/34508613', 'https://www.semanticscholar.org/author/Oren-Melamud/2298649']","[{'Publications': '180', 'h-index': '36', 'Citations': '5,740', 'Highly Influential Citations': '559'}, {'Publications': '20', 'h-index': '8', 'Citations': '552', 'Highly Influential Citations': '85'}]"
Detecting Anomalies in Communication Packet Streams based on  Generative Adversarial Networks,"['https://www.semanticscholar.org/author/Xingbao-Qiu/50829863', 'https://www.semanticscholar.org/author/Di-Zhang/145549377', 'https://www.semanticscholar.org/author/Qiang-Niu/144700069']","[{'Publications': '3', 'h-index': '1', 'Citations': '1', 'Highly Influential Citations': '0'}, {'Publications': '518', 'h-index': '33', 'Citations': '4,413', 'Highly Influential Citations': '172'}, {'Publications': '157', 'h-index': '19', 'Citations': '1,266', 'Highly Influential Citations': '59'}]"
